LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEXnew,EDUCATIONnew,MARRIAGEnew,PAY_0new,PAY_2new,PAY_3new,PAY_4new,PAY_5new,PAY_6new,default.payment.next.month
0.11764705882352941,0.046511627906976716,0.28301974592439777,0.31837091821573615,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.2365734576120728,0.0,0.0,0.0,0.0,0.4006410256410256,0,3,1,2,2,2,0,0,0,0
0.11764705882352941,0.18604651162790697,0.8079542105508074,0.8841252022319809,0.9303765060240963,0.8576021180030258,0.3819785153118486,0.3911088666981608,0.4442964935641367,0.47303689687795647,0.4713493530499076,0.4003202562049639,0.13116726835138387,0.13181089743589744,1,3,1,2,2,2,2,2,2,1
0.17647058823529413,0.16279069767441867,0.2184926088507655,0.23242645359395123,0.35558734939759035,0.37630799293998995,0.39676126342793006,0.386238128594002,0.0,0.0,0.12322858903265559,0.4003202562049639,0.0,0.28044871794871795,1,2,1,3,5,3,2,2,3,1
0.0,0.13953488372093026,0.23301121469233277,0.24817578499025988,0.3705873493975903,0.39110564800806863,0.4010421677088344,0.4043852933031423,0.25543719485130933,0.27436140018921473,0.35459026494146645,0.13851080864691753,0.14039310068190933,0.14182692307692307,0,2,1,2,2,2,2,2,2,0
0.7058823529411765,0.5116279069767442,0.08104670461772324,0.08541618516195068,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0
0.11764705882352941,0.16279069767441867,0.790922769082815,0.5042427444117938,0.6224548192771084,0.6264025466464953,0.6456469456469456,0.6816915633603206,0.32001775410563693,0.3318353831598865,0.30807147258163897,0.36789431545236184,0.8022462896109105,0.4006410256410256,1,2,2,2,2,2,2,2,2,0
0.3823529411764706,0.18604651162790697,0.07591245404768183,0.08541618516195068,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,3,0,0,0,0,0,0
0.6764705882352942,0.5116279069767442,0.07675006592315686,0.08541618516195068,0.2259036144578313,0.23917360060514375,0.24369087702421036,0.253457572450193,0.0,0.0,0.054528650646950096,0.08006405124099279,0.22422783794624948,0.0,1,2,1,1,1,0,1,1,1,0
0.47058823529411764,0.8139534883720931,0.1498549690548946,0.08541618516195068,0.2326957831325301,0.23638426626323755,0.24729838063171394,0.2684933292065095,0.0,0.10666982024597918,0.0,0.16973578863090472,0.5944645006016847,0.2756410256410256,1,2,2,1,1,1,1,1,1,1
0.029411764705882356,0.023255813953488413,0.29645255859405295,0.3094892197972728,0.4388102409638554,0.4528649773071105,0.4438031104697771,0.4409239741313307,0.37727474478473144,0.3547776726584674,0.0,0.0,0.42799839550742075,0.15705128205128205,1,3,2,2,2,2,2,2,2,0
0.2647058823529412,0.37209302325581395,0.07591245404768183,0.08541618516195068,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,3,0,0,0,0,0,0
0.3235294117647059,0.5116279069767442,0.07591245404768183,0.10190840954865124,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.22170439414114515,0.0,0.0,0.0,0.0,0.0,1,2,1,0,0,0,0,0,0,1
0.11764705882352941,0.06976744186046513,0.8612201212986087,0.9224914980024435,0.983855421686747,0.5443456883509834,0.5521725188391855,0.564989329988434,0.4960053262316911,0.43945127719962157,0.25354282193468886,0.33546837469975976,0.2815884476534296,0.2752403846153846,0,2,2,2,2,2,2,2,2,0
0.0,0.34883720930232553,0.20920132156540355,0.2436028659160696,0.3612349397590361,0.3891042612203732,0.3990540323873657,0.4093863521592519,0.2885042166000888,0.28382213812677387,0.30807147258163897,0.4003202562049639,0.22823906939430405,0.08012820512820512,0,2,1,2,2,2,2,2,2,0
0.11764705882352941,0.11627906976744184,0.08042625137663063,0.09022022649981841,0.23028614457831323,0.24097012102874435,0.24516594516594517,0.24435140990763515,0.06458055925432757,0.06882686849574267,0.08964879852125694,0.11649319455564451,0.0,0.34975961538461536,0,2,2,4,1,1,1,1,1,0
0.44117647058823534,0.8372093023255813,0.07589694271665452,0.08539967642883085,0.22588855421686746,0.23636850731215334,0.24048420715087382,0.25412546630394056,0.0,0.0,0.0,0.0,0.2410750100280786,0.0,0,2,2,0,0,0,0,0,1,1
0.11764705882352941,0.4418604651162791,0.8371000015511332,0.9031102453197742,0.8885843373493976,0.9353883005547152,0.5506493506493506,0.5596298890644599,0.375277407900577,0.45931882686849573,0.39926062846580407,0.2698158526821457,0.2779783393501805,0.4006410256410256,0,2,1,2,2,2,2,2,2,0
0.029411764705882356,0.023255813953488413,0.11313964851323893,0.1250371446495196,0.2620481927710843,0.27420574886535554,0.278980278980279,0.2834476354928568,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,5,4,3,8,8,8,1
0.6764705882352942,0.5116279069767442,0.8533403651367324,0.8861227589394791,0.9638704819277109,0.9774646999495715,0.9752605419272085,0.8882499552022415,0.3952507767421216,0.5203405865657521,0.5924214417744917,0.6733386709367494,0.8022462896109105,0.8012820512820512,1,2,1,2,2,2,2,2,2,0
0.7352941176470589,0.3023255813953488,0.0901208332687028,0.128586522270281,0.24969879518072285,0.2508825012607161,0.25220458553791886,0.2519425937087657,0.5803373280071016,0.3751182592242195,0.28342575477510784,0.29223378702962366,0.18692338547934215,0.5829326923076923,0,1,2,0,0,1,1,0,0,0
0.029411764705882356,0.5813953488372092,0.16746032977089764,0.19713078218377522,0.3485692771084337,0.36486699445284926,0.3739618406285073,0.38265430791535665,0.24900133155792276,0.3547776726584674,0.08964879852125694,0.1208967173738991,0.1219414360208584,0.12780448717948717,0,2,1,2,2,2,2,2,2,0
0.7352941176470589,0.4418604651162791,0.07591245404768183,0.08541618516195068,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,0,0,0,0,0,0
0.11764705882352941,0.2325581395348837,0.44478741720827064,0.4964836398454783,0.6038855421686746,0.6208396369137671,0.6463043129709796,0.6636584293091371,0.3994673768308921,0.21286660359508042,0.0,0.5244195356285027,0.40112314480545525,0.4006410256410256,1,2,1,3,4,3,3,2,2,0
0.35294117647058826,0.6046511627906976,0.3621585568257612,0.434097137385677,0.5343975903614457,0.5853662380231972,0.5876543209876544,0.6212716047371594,0.6604527296937417,0.0,0.6161429451632779,0.0,0.8022462896109105,0.0,1,1,2,4,4,3,3,3,3,1
0.6176470588235294,0.2325581395348837,0.6713304068622129,0.7577508501997557,0.807183734939759,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.6657789613848202,0.23651844843897823,0.0,0.0,0.0,0.0,0,2,2,2,2,2,2,0,0,0
0.029411764705882356,0.39534883720930236,0.4836743240937505,0.4786872255423119,0.5711144578313252,0.5852874432677762,0.5478595478595478,0.5240523237819081,0.0,0.3547776726584674,0.005545286506469501,0.9539631705364291,0.0,0.0,0,2,2,3,5,3,3,2,2,0
0.11764705882352941,0.2325581395348837,0.8609719400021716,0.8054610889160367,0.8785993975903614,0.7049766767523955,0.7272727272727273,0.7281183312427713,0.41699955614735906,0.4406338694418165,0.3210104744300678,0.432746196957566,0.43361411953469714,0.42948717948717946,1,3,1,2,2,2,2,2,2,0
0.029411764705882356,0.023255813953488413,0.20344661775426948,0.2166275959982831,0.36081325301204814,0.3854009077155825,0.4032387365720699,0.419095248179582,0.0,0.3074739829706717,0.24645717806531117,0.4003202562049639,0.3610108303249097,0.8533653846153846,0,2,2,3,4,2,2,2,2,1
0.411764705882353,0.2790697674418605,0.6621476988940421,0.7332188727837027,0.8381475903614457,0.8864252395360566,0.919608786275453,0.9493540977731441,0.44385264092321347,0.47303689687795647,0.46210720887245843,0.6805444355484387,0.6819093461692739,0.6682692307692307,1,2,1,2,2,2,2,2,2,0
0.058823529411764705,0.13953488372093026,0.28154616947680283,0.3172978505629478,0.4295632530120482,0.46485753908219873,0.4669392336059003,0.4917001971101373,0.2885042166000888,0.0,0.36968576709796674,0.0,0.5214600882470918,0.0,1,3,2,4,4,3,3,3,3,1
0.2058823529411765,0.06976744186046513,0.09859002000961703,0.12622577343414668,0.2259036144578313,0.24413767019667174,0.2405002405002405,0.24435140990763515,0.3333333333333333,0.0,0.15157116451016636,0.0,0.0,0.0,1,2,1,1,2,2,1,1,0,0
0.11764705882352941,0.4651162790697675,0.8267074097628317,0.9017400204708291,0.9807981927710843,0.38951399394856284,0.3936026936026936,0.4046459348070438,0.5659121171770972,0.5267265846736046,0.1044362292051756,0.20016012810248196,0.24067388688327315,0.2003205128205128,1,3,1,2,2,2,2,2,2,0
0.058823529411764705,0.2790697674418605,0.43991685926569357,0.484844982996005,0.6067168674698795,0.6430755168935957,0.6629789963123296,0.69084659618486,0.3126941855304039,0.3547776726584674,0.2902033271719039,0.3839071257005604,0.6016847172081828,0.37900641025641024,0,2,1,2,2,2,2,2,2,0
0.7352941176470589,0.4651162790697675,0.20239184724441206,0.1079506058705055,0.23670180722891565,0.2476834341906203,0.2777777777777778,0.26254744489875703,0.3029294274300932,0.1695837275307474,0.22088724584103514,0.9307445956765412,0.4480545527476935,0.35697115384615385,1,2,1,0,0,0,0,0,0,0
0.411764705882353,0.16279069767441867,0.07591245404768183,0.08541618516195068,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0
0.6176470588235294,0.13953488372093026,0.09221486295739037,0.09755010400501866,0.23221385542168674,0.25954992435703483,0.2590027256693923,0.25632462899310926,0.16311584553928096,0.09910122989593188,0.45286506469500926,0.0,0.29482551143200963,0.8834134615384615,1,2,2,1,1,1,1,2,1,1
0.029411764705882356,0.627906976744186,0.07591245404768183,0.08541618516195068,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.26834671836056495,0.0,0.0,0.0,0.0,0.5908543922984356,0.37259615384615385,1,2,1,3,0,0,0,0,1,1
0.44117647058823534,0.6511627906976745,0.08081403465231352,0.09584970449367716,0.23066265060240962,0.24136409480584975,0.24556677890011222,0.24949907960968934,0.14025743453173548,0.0,0.0973505853357979,0.1265012009607686,0.12675491375852385,0.1266025641025641,0,1,1,1,1,3,1,1,1,1
0.3235294117647059,0.2790697674418605,0.07591245404768183,0.10149569122065574,0.22882530120481925,0.264088502269289,0.2637485970819304,0.25282225878443315,0.21615623612960497,0.0,0.6019716574245225,0.0,0.0,0.38060897435897434,1,2,2,3,1,3,1,4,3,1
0.11764705882352941,0.16279069767441867,0.1282942189269261,0.15567735331990623,0.28926204819277107,0.24732097831568334,0.24431617764951097,0.24435140990763515,0.22192632046160674,0.9950331125827815,0.21380160197165743,0.09527622097678141,0.0,0.0,1,3,1,2,2,1,1,1,1,0
0.029411764705882356,0.046511627906976716,0.3700538243186648,0.41400600917885566,0.49756024096385537,0.5363086232980334,0.5190315856982524,0.5358300617394562,0.2885042166000888,0.33112582781456956,0.40049291435613066,0.28022417934347477,0.3208985158443642,0.4006410256410256,0,2,2,2,2,2,2,2,2,1
0.058823529411764705,0.6744186046511629,0.3534256774573826,0.4005183742199624,0.5282831325301205,0.5662979072112961,0.5167227833894501,0.5311548047632235,0.3994673768308921,0.3784295175023652,0.49291435613062234,0.4003202562049639,0.29442438828720413,0.19270833333333331,1,3,2,2,2,3,2,2,2,0
0.058823529411764705,0.09302325581395354,0.48567528579627417,0.5381021560405455,0.6562198795180723,0.6968923348461927,0.69666506333173,0.6885822731197159,0.32134931202840655,0.3784295175023652,0.46210720887245843,0.4003202562049639,0.40112314480545525,0.4807692307692307,1,1,2,2,2,2,2,2,2,0
0.5,0.7906976744186047,0.07591245404768183,0.08541618516195068,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,3,0,0,0,0,0,0
0.5,0.6511627906976745,0.9550481626828399,0.6642453858090931,0.7186897590361445,0.7505515632879476,0.6937950937950937,0.683923306237477,0.35508211273857077,0.3784295175023652,0.46210720887245843,0.4003202562049639,0.38828720417168067,0.4006410256410256,1,2,2,2,2,2,2,2,2,0
0.029411764705882356,0.06976744186046513,0.32170500550652253,0.354227886551986,0.48682228915662645,0.5128277861825518,0.5251883918550585,0.5379477739586558,0.22192632046160674,0.3784295175023652,0.24645717806531117,0.32025620496397117,0.28078620136381865,0.3205128205128205,0,3,2,5,5,3,3,3,3,1
0.2647058823529412,0.13953488372093026,0.9404209775240814,0.9530656717403507,0.7291415662650602,0.6898638426626325,0.5223665223665224,0.34927590532197367,0.3619618286728806,0.30416272469252603,0.06161429451632779,0.25820656525220176,0.3646209386281588,0.08012820512820512,0,1,2,2,2,2,2,2,2,0
0.3235294117647059,0.3023255813953488,0.07591245404768183,0.08541618516195068,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,3,0,0,0,0,0,0
0.7647058823529412,0.558139534883721,0.07591245404768183,0.09000561296926075,0.2350602409638554,0.24416918809884017,0.24555074555074555,0.24435140990763515,0.06169551708832668,0.14380321665089876,0.15218730745532966,0.12610088070456366,0.0,0.07251602564102563,0,1,1,3,1,1,1,1,1,0
0.058823529411764705,0.5813953488372092,0.36923172377421704,0.4253640175652921,0.5564608433734939,0.6164271306101867,0.6161616161616161,0.6523205238894227,0.44385264092321347,0.47303689687795647,0.7809611829944547,0.0,0.8022462896109105,0.9214743589743589,1,1,2,2,2,2,2,3,2,0
0.11764705882352941,0.4651162790697675,0.6833206657463278,0.7489682041800113,0.8465210843373494,0.9002300806858297,0.9370370370370369,0.9688696303777672,0.37039502885042164,0.39829706717123936,0.49291435613062234,0.8006405124099278,0.703168872843963,0.6794871794871795,0,1,1,4,2,2,2,2,2,1
0.11764705882352941,0.06976744186046513,0.8710387938388994,0.9355003797008619,0.9809638554216866,0.5560861069087242,0.5656725990059324,0.5705931223223157,0.5770084332001776,0.47303689687795647,0.22489217498459643,0.32025620496397117,0.3610108303249097,0.3004807692307692,1,2,2,2,2,2,2,2,2,0
0.6176470588235294,0.4651162790697675,0.07490421753090633,0.08434311750916236,0.2249246987951807,0.2353599344427635,0.23945807279140613,0.24109339110886668,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,3,0,0,0,0,0,1
0.058823529411764705,0.2325581395348837,0.07591245404768183,0.08541618516195068,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,0,0,0,0,0,0,0
0.11764705882352941,0.2093023255813954,0.1755727558981836,0.16102618285072806,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.23302263648468707,0.0,0.0,0.0,0.0,0.0,1,2,1,4,2,2,0,0,0,1
0.029411764705882356,0.7906976744186047,0.19002931641564164,0.22194340806286528,0.36597891566265056,0.40090771558245086,0.41996151996152,0.4166191538925179,0.2862849533954727,0.31244087038789026,0.44978434996919286,0.48558847077662126,0.00040112314480545525,0.14302884615384615,0,2,2,2,2,2,2,2,3,0
0.5588235294117647,0.18604651162790697,0.07744807581938606,0.0870505497408129,0.227394578313253,0.2379444024205749,0.24208754208754207,0.2500203626174923,0.021970705725699067,0.023415326395458846,0.030499075785582256,0.039631705364291434,0.13959085439229843,0.0,0,1,2,1,1,1,1,1,1,0
0.5,0.32558139534883723,0.10152166157377965,0.08541618516195068,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.0,0.0,0.0,0.0,0.0,0.11818910256410256,1,1,1,1,1,0,0,0,0,0
0.3823529411764706,0.7906976744186047,0.07591245404768183,0.08541618516195068,0.2259036144578313,0.23638426626323755,0.2405002405002405,0.24435140990763515,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,3,0,0,0,0,0,1
0.11764705882352941,0.41860465116279066,0.2459166421070592,0.2840162445933899,0.42356927710843373,0.4586485123550177,0.46071829405162734,0.4774137846775376,0.2774079005770084,0.3074739829706717,0.36968576709796674,0.0,0.3208985158443642,0.24038461538461536,1,2,1,2,2,2,2,3,2,0
0.029411764705882356,0.2325581395348837,0.08887992678651756,0.09185459107868063,0.23765060240963853,0.24253025718608173,0.24675324675324675,0.24435140990763515,0.08655126498002663,0.18448438978240303,0.0,0.15612489991993594,0.0,0.3125,0,2,1,1,1,1,2,1,1,1
0.029411764705882356,0.6744186046511629,0.38081868805162167,0.4179185789282531,0.4925150602409638,0.5350794251134645,0.5544652877986211,0.5679704171893072,0.2825122059476254,0.31244087038789026,0.48428835489833644,0.4803843074459567,0.28078620136381865,0.16025641025641024,0,3,1,2,2,2,2,2,3,0
0.029411764705882356,0.023255813953488413,0.3252105663186958,0.3694489384884604,0.49552710843373493,0.5251040090771559,0.556036556036556,0.5423298092429993,0.37727474478473144,0.3074739829706717,0.21565003080714726,0.6577261809447558,0.0,0.4006410256410256,1,2,2,2,2,2,2,2,3,0
0.058823529411764705,0.09302325581395354,0.14526361507080923,0.18029187440155844,0.3088704819277108,0.3350353000504287,0.36321949655282987,0.3831755909231596,0.3328894806924101,0.0,0.30807147258163897,0.6004803843074459,0.40112314480545525,0.3205128205128205,1,2,2,1,4,3,2,2,2,0
0.058823529411764705,0.8604651162790697,0.4617413020211264,0.5139994056856078,0.6405722891566265,0.6724344427634897,0.7009299342632676,0.7132780556143808,0.3328894806924101,0.47303689687795647,0.46210720887245843,0.6004803843074459,0.4412354592860008,0.5208333333333334,1,3,2,2,2,2,2,2,2,0
0.5588235294117647,0.4418604651162791,0.08081403465231352,0.09063294482781392,0.23066265060240962,0.24136409480584975,0.24556677890011222,0.24949907960968934,0.07012871726586774,0.07473982970671712,0.0973505853357979,0.1265012009607686,0.12675491375852385,0.1266025641025641,1,1,1,1,1,1,1,1,1,0
