carat,depth,table,x,y,z,cut,color,clarity,price
-1.1018993874121308,0.27978825708865984,-0.12000969102850087,-1.2885553342170526,-1.2510852730908553,-1.2444131061070982,4,1,6,540
-1.1018993874121308,0.5627289975840248,0.3787752131371902,-1.27872722621951,-1.3301393469606946,-1.2603066844322857,3,2,5,776
-0.8732327820484851,-0.28609322390207703,-0.12000969102850087,-0.924915338307961,-0.8953419406765788,-0.9265415396033551,4,2,1,558
-1.1018993874121308,1.5058647992352507,-1.616364403525574,-1.3082115502121392,-1.2807305507920452,-1.1808387928063495,1,6,2,515
-1.0764919868161702,0.37410183725378376,-1.1175794993598829,-1.2197585782342513,-1.2412035138571256,-1.196732371131537,4,3,2,593
-0.5429365743009971,-2.172364827204529,0.3787752131371902,-0.3843693984430953,-0.3221999051202448,-0.5450956597988624,2,3,4,1621
1.3626184703960498,1.5058647992352507,1.3763450214685724,1.1782997731662441,1.229236294575348,1.3780273175487863,1,0,4,5588
-0.49212177310907573,1.5058647992352507,-0.6187945951941919,-0.4531661544258967,-0.4210174974575443,-0.30669198492105487,1,5,1,1163
-0.41589957132119404,1.3172376389050096,-0.6187945951941919,-0.3254007504578376,-0.29255462741905575,-0.19543693664474485,2,4,4,1741
-0.03478856238178465,0.37410183725378376,-0.12000969102850087,0.09720789343651266,0.1323610196313303,0.1542217865093734,2,4,4,3229
1.2863962686081678,-1.3235426057184267,-0.12000969102850087,1.3257213931293896,1.3972262015487562,1.2031979559717267,4,6,2,8457
-0.03478856238178465,-0.09746606357182919,-1.1175794993598829,0.16600464941931317,0.19165157503370928,0.17011536483456025,4,6,2,3568
1.3118036692041286,-1.983737666874281,0.8775601173028813,1.3453776091244751,1.4071079607824868,1.139623642670978,3,1,2,5293
0.16847064238590054,2.2603734405562355,-1.1175794993598829,0.2839419453898295,0.2212968527348992,0.47209335301311656,1,3,1,2246
0.7020260549010735,0.09116109675841197,0.8775601173028813,0.7655192372694375,0.7252665736551236,0.7581777628664861,3,0,1,3658
2.251877491254672,1.1286104785747617,0.3787752131371902,1.836783009001626,1.802378330131682,1.9501961372555252,3,4,2,13298
0.4225446483455067,-2.172364827204529,2.3739148297999546,0.5886132933136634,0.6165672220840953,0.3767318830619941,1,6,1,3798
-0.49212177310907573,0.27978825708865984,-0.6187945951941919,-0.3450569664529232,-0.3913722197563544,-0.3384791415714292,4,6,2,1786
-1.0510845862202096,-0.28609322390207703,1.3763450214685724,-1.1706180382465363,-1.2214399953896653,-1.2126259494567238,3,6,5,990
-0.8478253814525245,1.034296898409638,-0.12000969102850087,-0.836462366330074,-0.8953419406765788,-0.78349933467667,4,0,3,765
-1.0002697850282882,0.09116109675841197,-0.12000969102850087,-1.0919931742661921,-1.0732136068837175,-1.0695837445300393,4,1,2,459
1.2101740668202858,1.1286104785747617,-0.12000969102850087,1.1095030171834435,1.0810099060694,1.219091534296915,4,2,3,6134
-1.0256771856242488,0.09116109675841197,0.8775601173028813,-1.1214774982588214,-1.1917947176884753,-1.149051636155975,3,3,3,743
2.124840488274869,-0.28609322390207703,-0.6187945951941919,1.925235980979513,1.861668885534062,1.8548346673044014,4,1,3,10093
-0.5683439748969576,0.6570425777491489,-0.12000969102850087,-0.4531661544258967,-0.5297168490285725,-0.4338406115225524,4,3,4,1781
-0.5683439748969576,-0.38040680406720095,-1.616364403525574,-0.3941975064406381,-0.3814904605226247,-0.41794703319736487,2,3,2,1237
-0.9748623844323278,-0.0031524834067119633,-0.6187945951941919,-1.0330245262809346,-1.0830953661174472,-1.0536901662048526,4,6,3,1063
-0.8986401826444458,-0.28609322390207703,-0.12000969102850087,-0.924915338307961,-0.8854601814428491,-0.9265415396033551,4,3,4,794
-0.41589957132119404,-2.455305567699894,-0.12000969102850087,-0.14849480650206273,-0.10480120197818737,-0.35437271989661606,4,4,3,1637
-0.36508477012927276,-0.5690339643974421,-0.6187945951941919,-0.17797913049469202,-0.144328238913107,-0.2113305149699317,4,1,6,2049
-0.7716031796646426,-0.5690339643974421,1.3763450214685724,-0.7480093943521869,-0.7965243483392802,-0.8152864913270443,3,6,2,993
-1.2543437909878945,0.1854746769235359,-1.1175794993598829,-1.5637423581482572,-1.5574198093364817,-1.5463910942856545,4,3,6,559
-1.1018993874121308,-0.6633475445625661,1.8751299256342633,-1.3082115502121392,-1.290612310025775,-1.3397745760582214,2,2,6,638
-1.1018993874121308,-0.0031524834067119633,0.3787752131371902,-1.2492429022268805,-1.2807305507920452,-1.2603066844322857,3,5,4,911
0.8544704584768374,0.6570425777491489,-0.12000969102850087,0.912940857232583,0.9821923137321007,1.0124750160694804,2,5,3,6120
-0.9494549838363671,-0.4747203842323249,1.3763450214685724,-0.9937120942907623,-1.0732136068837175,-1.0695837445300393,3,0,2,541
-1.0256771856242488,0.09116109675841197,1.3763450214685724,-1.1706180382465363,-1.152267680753556,-1.149051636155975,3,1,6,608
0.6766186543051129,1.3172376389050096,-0.6187945951941919,0.696722481286636,0.7549118513563136,0.869432811142796,1,1,2,4015
0.9306926602647194,-0.1917796437369531,-0.6187945951941919,1.0407062612006421,1.0118375914332907,0.9965814377442936,4,5,1,5359
0.7020260549010735,-0.0031524834067119633,0.8775601173028813,0.7655192372694375,0.7153848144213939,0.7422841845412992,3,2,2,5204
0.4987668501333887,0.1854746769235359,-1.1175794993598829,0.7065505892841797,0.6758577774864744,0.7104970278909248,4,2,2,3844
1.1847666662243252,0.46841541741890097,1.3763450214685724,1.1586435571711584,1.0908916653031298,1.1714107993213532,3,5,0,3871
-1.1018993874121308,-1.134915445388179,1.3763450214685724,-1.27872722621951,-1.2510852730908553,-1.3397745760582214,2,3,3,526
-0.8986401826444458,-0.4747203842323249,-0.6187945951941919,-0.9052591223128754,-0.8755784222091194,-0.9265415396033551,4,4,4,1116
-0.03478856238178465,0.5627289975840248,-1.1175794993598829,0.11686410943159828,0.15212453809878967,0.1860089431597478,4,4,1,2232
0.95610006086068,-2.172364827204529,0.3787752131371902,1.266752745144131,1.1501822207055088,0.96479428109392,3,0,2,3524
-1.0764919868161702,-0.6633475445625661,-1.1175794993598829,-1.2197585782342513,-1.1819129584547459,-1.2444131061070982,4,5,2,516
-0.7970105802606033,-0.0031524834067119633,-0.12000969102850087,-0.7676656103472727,-0.8064061075730099,-0.78349933467667,4,6,4,1388
-0.4413069719171544,-0.09746606357182919,-1.616364403525574,-0.2860883184676655,-0.27279110895159553,-0.29079840659586803,4,2,3,1427
-0.3142699689373515,-0.8519747048928139,1.3763450214685724,-0.1288385905069771,-0.10480120197818737,-0.19543693664474485,3,2,5,1752
-0.5683439748969576,-1.606483346213792,0.8775601173028813,-0.4335099384308102,-0.4111357382238137,-0.56098923812405,2,6,3,1877
-1.2035289897959733,-1.4178561858835508,-0.6187945951941919,-1.4261488461826546,-1.4190751800642634,-1.514603937635281,4,4,6,733
-1.0764919868161702,-0.5690339643974421,0.8775601173028813,-1.2197585782342513,-1.1917947176884753,-1.2444131061070982,3,3,3,471
2.4551366960223566,-2.266678407369653,0.8775601173028813,2.1905948969131748,2.118594625611039,1.8548346673044014,3,1,1,7250
-0.822417980856564,-0.4747203842323249,0.3787752131371902,-0.7971499343399019,-0.7569973114043606,-0.8152864913270443,3,4,3,863
0.7274334554970342,-1.983737666874281,0.3787752131371902,0.912940857232583,0.9525470360309116,0.7104970278909248,2,2,1,4303
-0.08560336357370593,-2.549619147865018,0.8775601173028813,0.16600464941931317,0.2212968527348992,-0.05239473171805975,3,3,2,2042
-0.08560336357370593,1.6944919595654986,1.8751299256342633,0.028411137453711276,-0.01586536887461847,0.17011536483456025,1,1,2,2142
0.4987668501333887,0.09116109675841197,-0.6187945951941919,0.6279257253038355,0.6560942590190141,0.646922714590176,4,5,2,5992
-1.0256771856242488,-0.09746606357182919,1.3763450214685724,-1.1313056062563642,-1.1917947176884753,-1.1649452144811625,3,5,3,928
0.9306926602647194,-0.5690339643974421,-0.12000969102850087,1.0407062612006421,0.9920740729658313,0.9489007027687317,3,0,3,3696
-0.5175291737050364,0.27978825708865984,-1.1175794993598829,-0.3941975064406381,-0.430899256691274,-0.38615987654699047,4,6,3,1956
-0.08560336357370593,0.8456697380793967,0.8775601173028813,0.06772356944388337,0.023661668060301143,0.12243462985899903,3,5,2,2777
-0.8478253814525245,0.1854746769235359,-0.6187945951941919,-0.8462904743276168,-0.8261696260404701,-0.8152864913270443,4,1,5,1240
0.6766186543051129,-0.09746606357182919,-1.616364403525574,0.8048316692596096,0.7746753698237729,0.7740713411916736,4,4,3,6580
0.4987668501333887,1.034296898409638,-0.6187945951941919,0.5886132933136634,0.6165672220840953,0.7104970278909248,2,3,1,4163
-0.822417980856564,0.7513561579142728,-0.12000969102850087,-0.8266342583325312,-0.8064061075730099,-0.7517121780262955,4,4,3,863
0.7020260549010735,-0.6633475445625661,0.3787752131371902,0.7950035612620667,0.8339659252261528,0.7422841845412992,2,2,6,6777
1.946988684103144,0.1854746769235359,-2.115149307691265,1.6893613890384813,1.664033700859464,1.6958988840525302,4,4,2,11405
0.6766186543051129,0.6570425777491489,2.3739148297999546,0.8048316692596096,0.7351483328888533,0.8376456544924223,2,3,0,3011
-0.08560336357370593,-2.455305567699894,1.3763450214685724,0.2642857293947439,0.17188805656624992,-0.02060757506768536,2,2,6,2893
-0.009381161785823997,-0.4747203842323249,-0.6187945951941919,0.18566086541439966,0.21141509350116952,0.1542217865093734,4,6,5,4372
0.44795204894146734,-1.229229025553303,0.8775601173028813,0.6475819412989211,0.7252665736551236,0.5515612446390529,2,5,1,3986
-0.7970105802606033,0.37410183725378376,-0.12000969102850087,-0.787321826342359,-0.8162878668067396,-0.7676057563514831,4,2,2,898
-1.0764919868161702,0.9399833182445139,-1.1175794993598829,-1.2197585782342513,-1.260967032324585,-1.1649452144811625,4,1,6,732
-0.7461957790686821,-1.4178561858835508,0.3787752131371902,-0.6497283143767563,-0.6087709228984118,-0.7517121780262955,2,3,2,786
-0.08560336357370593,0.1854746769235359,1.3763450214685724,0.09720789343651266,0.01377990882657146,0.07475389488343709,3,3,1,2087
-0.7716031796646426,0.1854746769235359,0.8775601173028813,-0.7578375023497298,-0.8162878668067396,-0.7676057563514831,3,2,0,581
-0.8478253814525245,0.46841541741890097,-0.6187945951941919,-0.8659466903227033,-0.8459331445079294,-0.8152864913270443,4,5,3,912
0.4225446483455067,0.9399833182445139,0.8775601173028813,0.5001603213357765,0.5671584259154452,0.6310291362649885,1,1,4,3447
-0.9748623844323278,-0.28609322390207703,-0.12000969102850087,-1.0330245262809346,-1.0139230514813375,-1.0536901662048526,4,2,7,868
-1.1018993874121308,-0.8519747048928139,-0.12000969102850087,-1.2394147942293379,-1.201676476922206,-1.2762002627574727,4,3,2,422
-1.0510845862202096,-2.3609919875347765,0.3787752131371902,-1.1313056062563642,-1.1028588845849066,-1.2920938410826601,3,5,3,580
-0.08560336357370593,-0.0031524834067119633,0.3787752131371902,0.05789546144634057,0.03354342729403083,0.04296673823306341,3,3,3,2479
1.2355814674162466,-0.28609322390207703,-0.6187945951941919,1.266752745144131,1.2193545353416184,1.2031979559717267,4,4,4,9756
-1.0002697850282882,0.9399833182445139,0.3787752131371902,-1.1509618222514508,-1.1423859215198262,-1.0695837445300393,2,5,3,745
-0.8478253814525245,0.37410183725378376,-0.6187945951941919,-0.8757747983202461,-0.8558149037416591,-0.8311800696522319,4,4,6,1186
-0.4413069719171544,0.46841541741890097,-0.6187945951941919,-0.26643210247257904,-0.34196342358770504,-0.2590112499454936,4,6,2,1814
1.3626184703960498,0.46841541741890097,-0.6187945951941919,1.306065177134303,1.229236294575348,1.3144530042480376,3,1,2,5547
-0.5683439748969576,-0.28609322390207703,-0.12000969102850087,-0.4826504784185251,-0.4605445343924639,-0.4974149248233012,4,6,3,1787
0.7528408560929949,1.2229240587398857,-0.6187945951941919,0.8146597772571523,0.7647936105900432,0.917113546118358,2,2,1,3288
-0.8986401826444458,-0.4747203842323249,-1.616364403525574,-0.9052591223128754,-0.8953419406765788,-0.9265415396033551,2,2,4,705
0.4225446483455067,0.1854746769235359,-1.1175794993598829,0.6180976173062928,0.5375131482142561,0.5992419796146141,4,5,1,3599
2.17565528946679,0.7513561579142728,0.8775601173028813,1.8171267930065405,1.802378330131682,1.9025154022799633,3,0,3,7953
1.2101740668202858,-0.28609322390207703,0.3787752131371902,1.2372684211515026,1.169945739172969,1.1714107993213532,3,5,1,6223
0.524174250729349,0.46841541741890097,0.8775601173028813,0.5886132933136634,0.6462124997852844,0.6628162929153629,2,3,1,3351
-0.822417980856564,0.27978825708865984,0.3787752131371902,-0.836462366330074,-0.8162878668067396,-0.7993929130018576,3,5,3,935
-0.5429365743009971,-0.75766112472769,-0.12000969102850087,-0.4138537224357246,-0.401253978990084,-0.4656277681729268,4,3,6,1969
-1.2035289897959733,0.46841541741890097,-0.6187945951941919,-1.5047737101629988,-1.4981292539341027,-1.466923202659719,2,3,5,486
0.4225446483455067,-0.4747203842323249,-1.1175794993598829,0.5689570773185769,0.5078678705130661,0.4879869313383041,3,3,1,3226
1.0323222626485613,-1.512169766048668,1.3763450214685724,1.0800186931908142,1.229236294575348,0.9806878594191067,2,6,2,7106
0.6766186543051129,0.7513561579142728,1.3763450214685724,0.6770662652915505,0.7549118513563136,0.7899649195168604,3,4,3,6352
1.2863962686081678,0.46841541741890097,0.3787752131371902,1.2176122051564162,1.1798274984066988,1.2508786909472887,3,2,1,4444
-1.0002697850282882,0.9399833182445139,0.8775601173028813,-1.1313056062563642,-1.1226224030523668,-1.0536901662048526,2,3,1,447
-0.4667143725131151,0.27978825708865984,-1.1175794993598829,-0.3450569664529232,-0.3221999051202448,-0.30669198492105487,4,2,5,1668
-1.152714188604052,-0.38040680406720095,-1.1175794993598829,-1.3671801981973968,-1.349902865428154,-1.3874553110337833,2,3,5,522
-0.5937513754929183,0.9399833182445139,-1.1175794993598829,-0.5121348024111544,-0.5494803674960328,-0.4497341898477392,4,5,1,1181
1.9723960846991047,-0.28609322390207703,0.3787752131371902,1.8171267930065405,1.6936789785606536,1.5687502574510326,3,2,3,10548
1.6166924763556563,0.6570425777491489,0.8775601173028813,1.4927992290876209,1.4268714792499462,1.5369631008006575,3,2,3,8562
-1.0764919868161702,0.37410183725378376,-1.1175794993598829,-1.2590710102244234,-1.231321754623395,-1.2126259494567238,4,5,3,642
-1.0510845862202096,1.1286104785747617,-1.1175794993598829,-1.1607899302489935,-1.1917947176884753,-1.085477322855227,4,2,4,720
-1.0256771856242488,0.27978825708865984,-1.616364403525574,-1.1313056062563642,-1.1226224030523668,-1.1013709011804138,4,3,4,666
-0.822417980856564,-1.040601865223055,-0.6187945951941919,-0.8168061503349884,-0.7767608298718199,-0.8788608046277931,2,4,4,1007
-0.06019596297774529,-0.1917796437369531,-0.6187945951941919,0.13652032542668477,0.20153333426743897,0.1542217865093734,2,5,3,2630
0.9815074614566407,0.09116109675841197,0.3787752131371902,1.011221937208013,1.06124638760194,1.0442621727198556,3,1,3,5027
-1.1018993874121308,0.27978825708865984,-0.6187945951941919,-1.2983834422145955,-1.2708487915583146,-1.2603066844322857,4,2,4,545
0.44795204894146734,0.9399833182445139,0.8775601173028813,0.5296446453284048,0.5078678705130661,0.6151355579398017,3,3,1,3047
-1.1018993874121308,1.6001783794003748,-0.12000969102850087,-1.3671801981973968,-1.3301393469606946,-1.2285195277819114,1,4,2,500
0.7020260549010735,1.7888055397306226,0.3787752131371902,0.7065505892841797,0.7450300921225839,0.917113546118358,1,5,2,5132
-0.5683439748969576,0.6570425777491489,-2.115149307691265,-0.4728223704209823,-0.4506627751587333,-0.40205345487217803,4,4,3,1431
-0.9748623844323278,-0.28609322390207703,-1.1175794993598829,-1.05268074227602,-1.0238048107150672,-1.0536901662048526,4,1,5,598
1.1847666662243252,1.034296898409638,-0.6187945951941919,1.1782997731662441,1.1205369430043197,1.2667722692724757,3,2,2,6129
0.7020260549010735,1.034296898409638,1.3763450214685724,0.6672381572940076,0.7351483328888533,0.805858497842048,2,3,3,5779
0.11765584119397923,-0.1917796437369531,-1.616364403525574,0.33308248537754526,0.27070564890354853,0.28137041311087096,4,2,1,2332
0.4225446483455067,0.27978825708865984,0.8775601173028813,0.5886132933136634,0.5572766666817155,0.5992419796146141,3,1,2,3468
-1.0510845862202096,-0.8519747048928139,-1.1175794993598829,-1.1214774982588214,-1.063331847649987,-1.1808387928063495,4,4,2,586
2.048618286486987,0.37410183725378376,0.3787752131371902,1.6893613890384813,1.743087774729303,1.759473197353279,2,1,3,8656
-0.822417980856564,-0.8519747048928139,1.3763450214685724,-0.7578375023497298,-0.8064061075730099,-0.8470736479774187,3,2,2,876
-0.4413069719171544,0.7513561579142728,0.8775601173028813,-0.3941975064406381,-0.3617269420551644,-0.30669198492105487,3,5,1,1206
-0.9240475832404065,-0.6633475445625661,-0.12000969102850087,-0.9543996623005903,-0.9249872183777688,-0.9901158529041039,4,4,3,746
0.01602623881013665,0.5627289975840248,-0.12000969102850087,0.15617654142177037,0.20153333426743897,0.23368967813530903,2,2,6,3061
-0.9494549838363671,-0.0031524834067119633,-0.12000969102850087,-1.0231964182833917,-0.9941595330138783,-1.0060094312292907,4,2,4,631
-0.5937513754929183,1.6944919595654986,-0.12000969102850087,-0.5121348024111544,-0.5593621267297625,-0.38615987654699047,1,3,5,1858
-0.3904921707252334,-0.6633475445625661,-0.12000969102850087,-0.21729156248486411,-0.1838552758480266,-0.2590112499454936,4,2,4,1759
-0.8732327820484851,0.5627289975840248,0.8775601173028813,-0.9347434463055038,-1.0139230514813375,-0.9265415396033551,3,2,1,721
0.7528408560929949,1.411551219070127,0.3787752131371902,0.7655192372694375,0.8043206475249629,0.9330071244435448,2,6,1,4963
-0.06019596297774529,-0.4747203842323249,0.8775601173028813,0.13652032542668477,0.16200629733251937,0.10654105153381148,3,2,3,2363
-0.9748623844323278,-2.549619147865018,0.8775601173028813,-0.9937120942907623,-0.974396014546418,-1.1808387928063495,2,3,7,1044
-1.0256771856242488,0.27978825708865984,-1.1175794993598829,-1.1313056062563642,-1.1226224030523668,-1.1013709011804138,4,4,3,666
-1.0256771856242488,0.7513561579142728,0.3787752131371902,-1.1804461462440792,-1.231321754623395,-1.149051636155975,3,3,3,743
0.24469284417378218,-0.4747203842323249,-1.616364403525574,0.45101978134806064,0.4881043520456059,0.42441261803755537,4,2,3,3027
0.6766186543051129,1.3172376389050096,2.8726997339656455,0.6279257253038355,0.6462124997852844,0.7740713411916736,1,4,7,9867
-1.0510845862202096,1.8831191198957398,-1.1175794993598829,-1.229586686231795,-1.231321754623395,-1.085477322855227,1,6,2,550
1.2101740668202858,-0.28609322390207703,0.3787752131371902,1.1979559891613305,1.1600639799392394,1.139623642670978,3,2,3,6710
0.6766186543051129,0.5627289975840248,1.3763450214685724,0.7360349132768081,0.7647936105900432,0.805858497842048,3,4,3,6352
0.7528408560929949,0.5627289975840248,0.3787752131371902,0.7950035612620667,0.8833747213948021,0.9012199677931712,3,5,4,7778
2.353507093638514,1.3172376389050096,-0.6187945951941919,1.8564392249967125,1.9802499963388207,2.0773447638570213,1,3,3,15091
1.9723960846991047,0.1854746769235359,2.3739148297999546,1.532111661077793,1.4663985161848658,1.5210695224754707,3,5,1,7610
0.39713724774954606,2.354687020721353,-1.1175794993598829,0.5099884293333192,0.39916851894203703,0.6946034495657373,1,4,2,3663
-0.4667143725131151,0.09116109675841197,-1.1175794993598829,-0.3450569664529232,-0.3221999051202448,-0.3225855632462424,4,2,4,1588
-0.03478856238178465,0.6570425777491489,-1.1175794993598829,0.13652032542668477,0.17188805656624992,0.21779609981012218,4,1,4,2586
0.4225446483455067,1.3172376389050096,2.3739148297999546,0.48050410534068994,0.5770401851491758,0.6628162929153629,1,3,2,3574
-0.5683439748969576,-2.455305567699894,0.3787752131371902,-0.3254007504578376,-0.3716087012888941,-0.56098923812405,3,5,3,1662
-0.5683439748969576,0.37410183725378376,-1.1175794993598829,-0.4728223704209823,-0.490189812093653,-0.4497341898477392,4,4,5,1998
-0.41589957132119404,-0.4747203842323249,-0.12000969102850087,-0.3057445344627511,-0.22338231278294624,-0.30669198492105487,4,5,3,2202
0.01602623881013665,1.6944919595654986,0.3787752131371902,0.12669221742914197,0.10271574193014037,0.28137041311087096,1,3,2,1865
-1.1018993874121308,0.1854746769235359,-1.616364403525574,-1.2492429022268805,-1.2412035138571256,-1.2285195277819114,4,3,3,545
1.4642480727798923,2.354687020721353,0.8775601173028813,1.2470965291490455,1.2193545353416184,1.5051759441502839,4,1,4,6573
-0.8986401826444458,0.09116109675841197,-0.12000969102850087,-0.924915338307961,-0.9842777737801477,-0.9424351179285418,4,5,3,963
-0.5429365743009971,-0.09746606357182919,-1.1175794993598829,-0.4236818304332674,-0.401253978990084,-0.41794703319736487,4,6,1,1292
-0.8478253814525245,-2.078051247039405,2.8726997339656455,-0.8168061503349884,-0.7866425891055505,-0.9742222745789163,1,3,3,816
0.6766186543051129,1.7888055397306226,-0.12000969102850087,0.7065505892841797,0.7450300921225839,0.917113546118358,1,4,1,3906
0.7274334554970342,0.7513561579142728,0.3787752131371902,0.8244878852546961,0.7845571290575035,0.8853263894679829,3,2,1,4798
-1.0510845862202096,0.09116109675841197,-1.1175794993598829,-1.1804461462440792,-1.1621494399872865,-1.1649452144811625,4,5,2,559
0.0922484405980186,-1.134915445388179,-0.12000969102850087,0.32325437738000157,0.28058740813727817,0.1860089431597478,4,2,3,2479
-1.228936390391934,-1.512169766048668,0.8775601173028813,-1.5047737101629988,-1.4487204577654533,-1.578178250936029,2,5,5,575
-0.8478253814525245,-2.455305567699894,2.8726997339656455,-0.7086969623620148,-0.7866425891055505,-0.9424351179285418,2,3,5,945
-0.8986401826444458,0.1854746769235359,-1.1175794993598829,-0.9150872303104182,-0.9546324960789586,-0.9106479612781675,4,3,2,969
-1.2035289897959733,-0.9462882850579378,0.8775601173028813,-1.445805062177741,-1.428956939297993,-1.4987103593100932,2,6,3,403
-0.7970105802606033,1.6944919595654986,-0.12000969102850087,-0.8856029063177889,-0.8360513852741998,-0.7199250213759218,1,4,2,722
-0.08560336357370593,2.2603734405562355,1.3763450214685724,0.018583029456168472,-0.01586536887461847,0.21779609981012218,1,6,2,2318
